Date	AUS-USD	USD-INR	AUD-INR
25-Feb-05	0.7860	43.6850	34.3364
28-Feb-05	0.7919	43.6500	34.5664
01-Mar-05	0.7871	43.7060	34.4010
02-Mar-05	0.7829	43.7070	34.2182
03-Mar-05	0.7826	43.7200	34.2153
04-Mar-05	0.7909	43.7135	34.5730
07-Mar-05	0.7919	43.7025	34.6080
08-Mar-05	0.7980	43.6850	34.8606
09-Mar-05	0.7929	43.6500	34.6101
10-Mar-05	0.7905	43.7060	34.5496
11-Mar-05	0.7919	43.7070	34.6116
14-Mar-05	0.7869	43.6775	34.3698
15-Mar-05	0.7904	43.7300	34.5642
16-Mar-05	0.7933	43.6985	34.6660
17-Mar-05	0.7933	43.6875	34.6573
18-Mar-05	0.7943	43.6475	34.6692
21-Mar-05	0.7848	43.5675	34.1918
22-Mar-05	0.7823	43.5825	34.0946
23-Mar-05	0.7722	43.5250	33.6100
24-Mar-05	0.7719	43.5650	33.6278
25-Mar-05	0.7715	43.6150	33.6490
28-Mar-05	0.7688	43.6475	33.5562
29-Mar-05	0.7699	43.6750	33.6254
30-Mar-05	0.7698	43.6950	33.6364
31-Mar-05	0.7720	43.7400	33.7673
01-Apr-05	0.7706	43.7635	33.7242
04-Apr-05	0.7674	43.7910	33.6052
05-Apr-05	0.7688	43.7935	33.6684
06-Apr-05	0.7648	43.7900	33.4906
07-Apr-05	0.7659	43.8085	33.5529
08-Apr-05	0.7717	43.7600	33.7696
11-Apr-05	0.7750	43.7500	33.9063
12-Apr-05	0.7752	43.7750	33.9344
13-Apr-05	0.7774	43.8063	34.0550
14-Apr-05	0.7699	43.7485	33.6820
15-Apr-05	0.7680	43.7400	33.5923
18-Apr-05	0.7678	43.7563	33.5960
19-Apr-05	0.7715	43.7275	33.7358
20-Apr-05	0.7753	43.7038	33.8835
21-Apr-05	0.7757	43.7350	33.9252
22-Apr-05	0.7816	43.7350	34.1833
25-Apr-05	0.7806	43.7825	34.1766
26-Apr-05	0.7778	43.7475	34.0268
27-Apr-05	0.7764	43.7538	33.9704
28-Apr-05	0.7786	43.7525	34.0657
29-Apr-05	0.7808	43.7450	34.1561
02-May-05	0.7796	43.7450	34.1036
03-May-05	0.7738	43.7125	33.8247
04-May-05	0.7806	43.6900	34.1044
05-May-05	0.7806	43.7038	34.1151
06-May-05	0.7756	43.6950	33.8898
09-May-05	0.7723	43.6063	33.6771
10-May-05	0.7764	43.5875	33.8413
11-May-05	0.7741	43.5888	33.7421
12-May-05	0.7650	43.5325	33.3024
13-May-05	0.7609	43.4325	33.0478
16-May-05	0.7558	43.4363	32.8291
17-May-05	0.7550	43.5000	32.8425
18-May-05	0.7607	43.4513	33.0534
19-May-05	0.7579	43.3375	32.8455
20-May-05	0.7558	43.3300	32.7488
23-May-05	0.7592	43.4100	32.9569
24-May-05	0.7626	43.4838	33.1607
25-May-05	0.7624	43.4438	33.1215
26-May-05	0.7582	43.5550	33.0234
27-May-05	0.7628	43.4500	33.1437
30-May-05	0.7602	43.4825	33.0554
31-May-05	0.7556	43.5350	32.8950
01-Jun-05	0.7493	43.5025	32.5964
02-Jun-05	0.7544	43.5125	32.8258
03-Jun-05	0.7563	43.5200	32.9142
06-Jun-05	0.7650	43.5100	33.2852
07-Jun-05	0.7687	43.5538	33.4798
08-Jun-05	0.7648	43.7050	33.4256
09-Jun-05	0.7675	43.7488	33.5772
10-Jun-05	0.7611	43.7375	33.2886
13-Jun-05	0.7610	43.6400	33.2100
14-Jun-05	0.7630	43.5675	33.2420
15-Jun-05	0.7693	43.5350	33.4915
16-Jun-05	0.7731	43.5013	33.6308
17-Jun-05	0.7768	43.5338	33.8170
20-Jun-05	0.7751	43.5363	33.7449
21-Jun-05	0.7807	43.6263	34.0590
22-Jun-05	0.7785	43.6338	33.9689
23-Jun-05	0.7708	43.6425	33.6396
24-Jun-05	0.7691	43.5988	33.5318
27-Jun-05	0.7688	43.5663	33.4937
28-Jun-05	0.7622	43.5375	33.1843
29-Jun-05	0.7616	43.6038	33.2086
30-Jun-05	0.7623	43.5088	33.1667
01-Jul-05	0.7510	43.5200	32.6835
04-Jul-05	0.7500	43.5525	32.6644
05-Jul-05	0.7408	43.5050	32.2285
06-Jul-05	0.7390	43.5313	32.1696
07-Jul-05	0.7395	43.5475	32.2034
08-Jul-05	0.7422	43.5225	32.3024
11-Jul-05	0.7469	43.5063	32.4948
12-Jul-05	0.7569	43.5488	32.9620
13-Jul-05	0.7497	43.5688	32.6635
14-Jul-05	0.7520	43.5588	32.7562
15-Jul-05	0.7491	43.6313	32.6842
18-Jul-05	0.7539	43.6200	32.8851
19-Jul-05	0.7500	43.5600	32.6700
20-Jul-05	0.7554	43.5188	32.8741
21-Jul-05	0.7653	43.5250	33.3097
22-Jul-05	0.7634	43.5300	33.2308
25-Jul-05	0.7624	43.5125	33.1739
26-Jul-05	0.7576	43.5300	32.9783
27-Jul-05	0.7559	43.5500	32.9194
28-Jul-05	0.7598	43.5288	33.0731
29-Jul-05	0.7565	43.3288	32.7782
01-Aug-05	0.7616	43.3175	32.9906
02-Aug-05	0.7647	43.5113	33.2731
03-Aug-05	0.7713	43.5238	33.5699
04-Aug-05	0.7721	43.4575	33.5535
05-Aug-05	0.7676	43.4575	33.3580
08-Aug-05	0.7640	43.4725	33.2130
09-Aug-05	0.7613	43.4350	33.0671
10-Aug-05	0.7649	43.4775	33.2559
11-Aug-05	0.7740	43.4900	33.6613
12-Aug-05	0.7719	43.4800	33.5622
15-Aug-05	0.7688	43.5000	33.4428
16-Aug-05	0.7691	43.5275	33.4770
17-Aug-05	0.7602	43.5525	33.1086
18-Aug-05	0.7530	43.5450	32.7894
19-Aug-05	0.7504	43.5625	32.6893
22-Aug-05	0.7548	43.5650	32.8829
23-Aug-05	0.7558	43.5650	32.9264
24-Aug-05	0.7552	43.5325	32.8757
25-Aug-05	0.7593	43.5363	33.0571
26-Aug-05	0.7553	43.5575	32.8990
29-Aug-05	0.7523	43.5763	32.7824
30-Aug-05	0.7490	43.6088	32.6630
31-Aug-05	0.7550	43.6625	32.9652
01-Sep-05	0.7624	43.7300	33.3398
02-Sep-05	0.7651	43.7350	33.4616
05-Sep-05	0.7669	43.6988	33.5126
06-Sep-05	0.7678	43.8100	33.6373
07-Sep-05	0.7659	44.0250	33.7187
08-Sep-05	0.7727	44.0775	34.0587
09-Sep-05	0.7750	44.0613	34.1475
12-Sep-05	0.7688	43.9150	33.7619
13-Sep-05	0.7682	43.7738	33.6270
14-Sep-05	0.7713	43.8950	33.8562
15-Sep-05	0.7663	43.8850	33.6291
16-Sep-05	0.7669	43.8400	33.6209
19-Sep-05	0.7668	43.8200	33.6012
20-Sep-05	0.7662	43.8213	33.5758
21-Sep-05	0.7710	43.8775	33.8296
22-Sep-05	0.7623	43.9088	33.4716
23-Sep-05	0.7567	43.9275	33.2399
26-Sep-05	0.7571	43.8650	33.2102
27-Sep-05	0.7556	43.9100	33.1784
28-Sep-05	0.7588	43.8800	33.2961
29-Sep-05	0.7596	43.8950	33.3426
30-Sep-05	0.7619	43.9050	33.4512
03-Oct-05	0.7625	43.9225	33.4909
04-Oct-05	0.7632	43.9525	33.5445
05-Oct-05	0.7563	44.0075	33.2829
06-Oct-05	0.7580	44.0500	33.3899
07-Oct-05	0.7563	44.0150	33.2885
10-Oct-05	0.7589	44.0150	33.4030
11-Oct-05	0.7520	44.0763	33.1453
12-Oct-05	0.7546	44.1650	33.3269
13-Oct-05	0.7503	44.2600	33.2083
14-Oct-05	0.7518	44.2400	33.2596
17-Oct-05	0.7498	44.3300	33.2386
18-Oct-05	0.7477	44.6175	33.3605
19-Oct-05	0.7499	44.8750	33.6518
20-Oct-05	0.7526	44.8800	33.7767
21-Oct-05	0.7485	44.9313	33.6310
24-Oct-05	0.7513	44.8800	33.7183
25-Oct-05	0.7565	44.8275	33.9120
26-Oct-05	0.7545	45.0788	34.0119
27-Oct-05	0.7570	45.2775	34.2751
31-Oct-05	0.7483	45.1975	33.8213
01-Nov-05	0.7444	45.0850	33.5613
02-Nov-05	0.7425	45.1725	33.5406
03-Nov-05	0.7393	45.1088	33.3489
04-Nov-05	0.7326	45.0050	32.9707
07-Nov-05	0.7326	45.0525	33.0055
08-Nov-05	0.7346	45.1088	33.1369
09-Nov-05	0.7363	45.1325	33.2311
10-Nov-05	0.7300	45.2250	33.0143
11-Nov-05	0.7324	45.2250	33.1228
14-Nov-05	0.7269	45.2888	32.9204
15-Nov-05	0.7332	45.4550	33.3276
16-Nov-05	0.7307	45.8100	33.4734
17-Nov-05	0.7334	45.9150	33.6741
18-Nov-05	0.7337	45.7600	33.5741
21-Nov-05	0.7361	45.7825	33.7005
22-Nov-05	0.7380	45.7725	33.7801
23-Nov-05	0.7375	45.6700	33.6816
24-Nov-05	0.7385	45.6700	33.7273
25-Nov-05	0.7353	45.7900	33.6694
28-Nov-05	0.7416	45.7388	33.9199
29-Nov-05	0.7377	45.7400	33.7424
30-Nov-05	0.7377	45.7638	33.7599
01-Dec-05	0.7422	45.8350	34.0187
02-Dec-05	0.7485	45.7425	34.2383
05-Dec-05	0.7512	45.7100	34.3374
06-Dec-05	0.7530	45.7825	34.4742
07-Dec-05	0.7476	45.9550	34.3560
08-Dec-05	0.7492	45.8850	34.3770
09-Dec-05	0.7501	45.9363	34.4568
12-Dec-05	0.7546	45.9725	34.6908
13-Dec-05	0.7537	46.1700	34.7983
14-Dec-05	0.7546	46.3150	34.9493
15-Dec-05	0.7475	46.2238	34.5523
16-Dec-05	0.7438	46.1675	34.3394
19-Dec-05	0.7400	46.2813	34.2481
20-Dec-05	0.7338	46.1950	33.8979
21-Dec-05	0.7335	46.1625	33.8602
22-Dec-05	0.7306	46.0275	33.6277
23-Dec-05	0.7284	45.8363	33.3871
26-Dec-05	0.7303	45.5200	33.2433
27-Dec-05	0.7242	45.4225	32.8950
28-Dec-05	0.7287	45.1925	32.9318
29-Dec-05	0.7320	45.1025	33.0150
30-Dec-05	0.7337	45.3250	33.2550
02-Jan-06	0.7326	45.2925	33.1813
03-Jan-06	0.7406	45.1550	33.4418
04-Jan-06	0.7473	45.0850	33.6920
05-Jan-06	0.7472	45.1675	33.7492
06-Jan-06	0.7538	45.2250	34.0906
09-Jan-06	0.7538	45.1500	34.0341
10-Jan-06	0.7497	45.0850	33.8002
11-Jan-06	0.7548	45.0838	34.0292
12-Jan-06	0.7499	44.9750	33.7268
13-Jan-06	0.7547	44.8200	33.8257
16-Jan-06	0.7542	44.6925	33.7071
17-Jan-06	0.7520	44.6625	33.5862
18-Jan-06	0.7473	44.3075	33.1110
19-Jan-06	0.7468	44.3638	33.1308
20-Jan-06	0.7477	44.3000	33.1231
23-Jan-06	0.7533	44.1588	33.2648
24-Jan-06	0.7513	44.2663	33.2572
25-Jan-06	0.7527	44.1650	33.2430
26-Jan-06	0.7508	44.3213	33.2764
27-Jan-06	0.7494	44.4500	33.3108
30-Jan-06	0.7481	44.3900	33.2082
31-Jan-06	0.7580	44.3213	33.5955
01-Feb-06	0.7528	44.1325	33.2229
02-Feb-06	0.7535	44.2100	33.3122
03-Feb-06	0.7486	44.2700	33.1405
06-Feb-06	0.7418	44.2075	32.7931
07-Feb-06	0.7395	44.1975	32.6841
08-Feb-06	0.7389	44.0975	32.5836
09-Feb-06	0.7395	44.1413	32.6425
10-Feb-06	0.7369	44.2988	32.6437
13-Feb-06	0.7368	44.2113	32.5748
14-Feb-06	0.7418	44.2000	32.7876
15-Feb-06	0.7380	44.2600	32.6639
16-Feb-06	0.7386	44.2300	32.6683
17-Feb-06	0.7389	44.2300	32.6815
20-Feb-06	0.7411	44.2075	32.7622
21-Feb-06	0.7386	44.2638	32.6932
22-Feb-06	0.7361	44.2313	32.5586
23-Feb-06	0.7383	44.2488	32.6689
24-Feb-06	0.7392	44.3150	32.7576
27-Feb-06	0.7369	44.4300	32.7405
28-Feb-06	0.7426	44.4113	32.9798
01-Mar-06	0.7440	44.3988	33.0327
02-Mar-06	0.7480	44.5263	33.3056
03-Mar-06	0.7444	44.5375	33.1537
06-Mar-06	0.7406	44.4250	32.9012
07-Mar-06	0.7328	44.4250	32.5546
08-Mar-06	0.7334	44.4600	32.6070
09-Mar-06	0.7343	44.3350	32.5552
10-Mar-06	0.7307	44.3625	32.4157
13-Mar-06	0.7341	44.3500	32.5573
14-Mar-06	0.7364	44.3313	32.6455
15-Mar-06	0.7387	44.3500	32.7613
16-Mar-06	0.7372	44.4200	32.7464
17-Mar-06	0.7270	44.5013	32.3524
20-Mar-06	0.7203	44.5200	32.0678
21-Mar-06	0.7157	44.5250	31.8665
22-Mar-06	0.7186	44.4800	31.9633
23-Mar-06	0.7142	44.4800	31.7676
24-Mar-06	0.7092	44.4075	31.4938
27-Mar-06	0.7049	44.3950	31.2940
28-Mar-06	0.7042	44.4275	31.2858
29-Mar-06	0.7072	44.3888	31.3917
30-Mar-06	0.7144	44.4775	31.7747
31-Mar-06	0.7161	44.5400	31.8951
03-Apr-06	0.7156	44.6538	31.9542
04-Apr-06	0.7202	44.6275	32.1407
05-Apr-06	0.7277	44.6938	32.5236
06-Apr-06	0.7307	44.7000	32.6623
07-Apr-06	0.7257	44.6650	32.4134
10-Apr-06	0.7294	44.6275	32.5513
11-Apr-06	0.7330	44.6113	32.7000
12-Apr-06	0.7320	44.6363	32.6737
13-Apr-06	0.7278	44.6725	32.5126
14-Apr-06	0.7276	44.6788	32.5083
17-Apr-06	0.7371	44.6775	32.9318
18-Apr-06	0.7418	44.7913	33.2261
19-Apr-06	0.7464	44.8500	33.4760
20-Apr-06	0.7378	45.0275	33.2213
21-Apr-06	0.7437	45.2425	33.6468
24-Apr-06	0.7443	45.1800	33.6275
25-Apr-06	0.7458	45.1100	33.6430
26-Apr-06	0.7526	45.1750	33.9987
27-Apr-06	0.7561	45.1375	34.1285
28-Apr-06	0.7593	45.1288	34.2663
01-May-06	0.7592	45.1138	34.2504
02-May-06	0.7601	45.0138	34.2150
03-May-06	0.7708	44.9463	34.6446
04-May-06	0.7713	45.0825	34.7721
05-May-06	0.7721	45.0513	34.7841
08-May-06	0.7684	44.9700	34.5549
09-May-06	0.7739	44.9725	34.8042
10-May-06	0.7744	44.8888	34.7618
11-May-06	0.7755	44.8688	34.7957
12-May-06	0.7733	44.9375	34.7502
15-May-06	0.7608	44.9063	34.1647
16-May-06	0.7674	44.8513	34.4188
17-May-06	0.7582	44.9388	34.0726
18-May-06	0.7642	44.9113	34.3212
19-May-06	0.7576	45.0375	34.1204
22-May-06	0.7535	45.0263	33.9273
23-May-06	0.7514	45.3088	34.0450
24-May-06	0.7521	45.5475	34.2563
25-May-06	0.7600	45.2638	34.4005
26-May-06	0.7573	45.4975	34.4553
29-May-06	0.7581	45.4975	34.4917
30-May-06	0.7633	45.6825	34.8695
31-May-06	0.7521	45.5400	34.2506
01-Jun-06	0.7462	45.7050	34.1051
02-Jun-06	0.7522	45.8563	34.4931
05-Jun-06	0.7476	45.8550	34.2812
06-Jun-06	0.7404	46.0163	34.0704
07-Jun-06	0.7404	46.1725	34.1861
08-Jun-06	0.7409	46.4138	34.3879
09-Jun-06	0.7481	46.3300	34.6595
12-Jun-06	0.7471	46.0863	34.4310
13-Jun-06	0.7377	45.8213	33.8023
14-Jun-06	0.7354	45.9038	33.7576
15-Jun-06	0.7409	45.9600	34.0518
16-Jun-06	0.7385	46.0488	34.0070
19-Jun-06	0.7365	45.9338	33.8302
20-Jun-06	0.7376	45.9038	33.8586
21-Jun-06	0.7391	46.0225	34.0152
22-Jun-06	0.7335	46.0150	33.7520
23-Jun-06	0.7317	45.9288	33.6061
26-Jun-06	0.7316	45.8838	33.5686
27-Jun-06	0.7322	45.8950	33.6043
28-Jun-06	0.7290	45.9288	33.4821
29-Jun-06	0.7387	45.9263	33.9257
30-Jun-06	0.7434	46.0313	34.2196
03-Jul-06	0.7419	46.1975	34.2739
04-Jul-06	0.7447	46.2825	34.4666
05-Jul-06	0.7415	46.3275	34.3518
06-Jul-06	0.7462	46.4038	34.6265
07-Jul-06	0.7520	46.3288	34.8392
10-Jul-06	0.7465	46.0863	34.4034
11-Jul-06	0.7529	46.0163	34.6456
12-Jul-06	0.7516	45.9975	34.5717
13-Jul-06	0.7545	46.0625	34.7542
14-Jul-06	0.7529	46.1450	34.7426
17-Jul-06	0.7485	46.0913	34.4993
18-Jul-06	0.7463	46.0413	34.3606
19-Jul-06	0.7510	46.1950	34.6924
20-Jul-06	0.7524	46.2200	34.7759
21-Jul-06	0.7521	46.2988	34.8213
24-Jul-06	0.7547	46.4188	35.0322
25-Jul-06	0.7530	46.5925	35.0842
26-Jul-06	0.7618	46.7500	35.6142
27-Jul-06	0.7620	46.9113	35.7464
28-Jul-06	0.7670	46.8275	35.9167
31-Jul-06	0.7661	46.7975	35.8516
01-Aug-06	0.7658	46.8888	35.9074
02-Aug-06	0.7637	46.8550	35.7832
03-Aug-06	0.7605	46.8425	35.6237
04-Aug-06	0.7654	46.6638	35.7164
07-Aug-06	0.7631	46.6275	35.5814
08-Aug-06	0.7611	46.5150	35.4026
09-Aug-06	0.7651	46.6188	35.6680
10-Aug-06	0.7667	46.6138	35.7388
11-Aug-06	0.7656	46.6700	35.7306
14-Aug-06	0.7592	46.5850	35.3673
15-Aug-06	0.7650	46.5000	35.5725
16-Aug-06	0.7674	46.5688	35.7369
17-Aug-06	0.7615	46.5300	35.4326
18-Aug-06	0.7586	46.4188	35.2133
21-Aug-06	0.7630	46.4900	35.4719
22-Aug-06	0.7622	46.5825	35.5052
23-Aug-06	0.7626	46.5613	35.5076
24-Aug-06	0.7614	46.4763	35.3870
25-Aug-06	0.7570	46.4788	35.1844
28-Aug-06	0.7590	46.4363	35.2451
29-Aug-06	0.7637	46.5113	35.5206
30-Aug-06	0.7627	46.5425	35.4980
31-Aug-06	0.7637	46.5425	35.5445
01-Sep-06	0.7668	46.5713	35.7108
04-Sep-06	0.7704	46.5388	35.8535
05-Sep-06	0.7709	46.4938	35.8420
06-Sep-06	0.7662	46.4938	35.6235
07-Sep-06	0.7583	46.5350	35.2875
08-Sep-06	0.7542	46.5363	35.0976
11-Sep-06	0.7508	46.3788	34.8212
12-Sep-06	0.7503	46.2588	34.7079
13-Sep-06	0.7525	46.2113	34.7740
14-Sep-06	0.7546	46.1363	34.8144
15-Sep-06	0.7524	46.1875	34.7515
18-Sep-06	0.7555	46.2725	34.9589
19-Sep-06	0.7520	46.2988	34.8167
20-Sep-06	0.7523	46.2200	34.7713
21-Sep-06	0.7570	46.1300	34.9204
22-Sep-06	0.7498	46.1038	34.5686
25-Sep-06	0.7534	46.1338	34.7572
26-Sep-06	0.7522	46.0975	34.6745
27-Sep-06	0.7508	46.0325	34.5612
28-Sep-06	0.7481	45.8675	34.3135
29-Sep-06	0.7455	45.8888	34.2101
02-Oct-06	0.7481	45.8963	34.3350
03-Oct-06	0.7431	45.9525	34.1473
04-Oct-06	0.7457	45.9038	34.2304
05-Oct-06	0.7462	45.9238	34.2683
06-Oct-06	0.7424	45.9600	34.1207
09-Oct-06	0.7443	45.8125	34.0982
10-Oct-06	0.7435	45.7025	33.9798
11-Oct-06	0.7418	45.6825	33.8873
12-Oct-06	0.7509	45.6150	34.2523
13-Oct-06	0.7507	45.7038	34.3098
16-Oct-06	0.7535	45.7663	34.4849
17-Oct-06	0.7540	45.7288	34.4795
18-Oct-06	0.7547	45.6025	34.4162
19-Oct-06	0.7592	45.4663	34.5180
20-Oct-06	0.7584	45.4513	34.4702
23-Oct-06	0.7568	45.3388	34.3124
24-Oct-06	0.7582	45.3050	34.3503
25-Oct-06	0.7610	45.3188	34.4876
26-Oct-06	0.7642	45.2988	34.6173
27-Oct-06	0.7679	45.3788	34.8463
30-Oct-06	0.7691	45.3788	34.9008
31-Oct-06	0.7739	45.3688	35.1109
01-Nov-06	0.7747	45.2813	35.0794
02-Nov-06	0.7744	45.2013	35.0038
03-Nov-06	0.7695	45.0463	34.6631
06-Nov-06	0.7713	45.0088	34.7152
07-Nov-06	0.7736	44.8950	34.7308
08-Nov-06	0.7700	44.9100	34.5807
09-Nov-06	0.7680	44.8525	34.4467
10-Nov-06	0.7677	44.8950	34.4659
13-Nov-06	0.7620	44.7975	34.1357
14-Nov-06	0.7652	44.6700	34.1815
15-Nov-06	0.7650	44.6275	34.1400
16-Nov-06	0.7662	44.5363	34.1237
17-Nov-06	0.7685	44.8175	34.4422
20-Nov-06	0.7702	45.0875	34.7264
21-Nov-06	0.7710	45.2788	34.9099
22-Nov-06	0.7760	45.1188	35.0122
23-Nov-06	0.7733	44.9775	34.7811
24-Nov-06	0.7780	44.9388	34.9623
27-Nov-06	0.7781	44.9588	34.9824
28-Nov-06	0.7840	44.7975	35.1212
29-Nov-06	0.7829	44.7200	35.0113
30-Nov-06	0.7888	44.8125	35.3481
01-Dec-06	0.7888	44.6400	35.2120
04-Dec-06	0.7894	44.7075	35.2921
05-Dec-06	0.7864	44.6763	35.1334
06-Dec-06	0.7842	44.7338	35.0802
07-Dec-06	0.7889	44.6750	35.2441
08-Dec-06	0.7854	44.6213	35.0455
11-Dec-06	0.7850	44.5650	34.9835
12-Dec-06	0.7839	44.6150	34.9737
13-Dec-06	0.7851	44.6913	35.0871
14-Dec-06	0.7826	44.6900	34.9744
15-Dec-06	0.7814	44.8025	35.0087
18-Dec-06	0.7800	44.8650	34.9947
19-Dec-06	0.7838	44.8250	35.1338
20-Dec-06	0.7854	44.7488	35.1457
21-Dec-06	0.7840	44.6925	35.0389
22-Dec-06	0.7844	44.7475	35.0999
25-Dec-06	0.7844	44.8125	35.1509
26-Dec-06	0.7821	44.7188	34.9745
27-Dec-06	0.7844	44.6775	35.0450
28-Dec-06	0.7898	44.5900	35.2172
29-Dec-06	0.7894	44.5063	35.1332
01-Jan-07	0.7894	44.3650	35.0217
02-Jan-07	0.7958	44.3000	35.2539
03-Jan-07	0.7913	44.2800	35.0388
04-Jan-07	0.7838	44.2838	34.7096
05-Jan-07	0.7787	44.2063	34.4234
08-Jan-07	0.7796	44.3288	34.5587
09-Jan-07	0.7806	44.3738	34.6381
10-Jan-07	0.7774	44.2875	34.4291
11-Jan-07	0.7810	44.4313	34.7008
12-Jan-07	0.7837	44.4350	34.8237
15-Jan-07	0.7838	44.5025	34.8811
16-Jan-07	0.7828	44.5688	34.8884
17-Jan-07	0.7862	44.5263	35.0065
18-Jan-07	0.7894	44.3225	34.9882
19-Jan-07	0.7898	44.2950	34.9842
22-Jan-07	0.7874	44.2425	34.8365
23-Jan-07	0.7927	44.2488	35.0760
24-Jan-07	0.7812	44.3100	34.6150
25-Jan-07	0.7731	44.2425	34.2039
26-Jan-07	0.7729	44.2100	34.1699
29-Jan-07	0.7722	44.2538	34.1727
30-Jan-07	0.7723	44.2375	34.1646
31-Jan-07	0.7768	44.2475	34.3715
01-Feb-07	0.7739	44.2750	34.2644
02-Feb-07	0.7749	44.2175	34.2641
05-Feb-07	0.7754	44.1488	34.2329
06-Feb-07	0.7774	44.1488	34.3212
07-Feb-07	0.7787	44.1200	34.3562
08-Feb-07	0.7814	44.1113	34.4685
09-Feb-07	0.7762	44.0963	34.2275
12-Feb-07	0.7717	44.0975	34.0300
13-Feb-07	0.7796	44.1238	34.3989
14-Feb-07	0.7837	44.0825	34.5475
15-Feb-07	0.7843	44.1475	34.6249
16-Feb-07	0.7870	44.1825	34.7716
19-Feb-07	0.7864	44.1525	34.7215
20-Feb-07	0.7863	44.0825	34.6621
21-Feb-07	0.7917	44.1025	34.9159
22-Feb-07	0.7889	44.1075	34.7964
23-Feb-07	0.7916	44.1625	34.9590
26-Feb-07	0.7934	44.1988	35.0673
27-Feb-07	0.7875	44.2263	34.8282
28-Feb-07	0.7878	44.2550	34.8641
01-Mar-07	0.7844	44.1688	34.6460
02-Mar-07	0.7821	44.2013	34.5698
05-Mar-07	0.7701	44.3150	34.1270
06-Mar-07	0.7749	44.2738	34.3077
07-Mar-07	0.7770	44.2938	34.4162
08-Mar-07	0.7772	44.5338	34.6116
09-Mar-07	0.7794	44.5263	34.7038
12-Mar-07	0.7859	44.4975	34.9706
13-Mar-07	0.7809	44.4463	34.7081
14-Mar-07	0.7862	44.2925	34.8228
15-Mar-07	0.7891	44.2148	34.8899
16-Mar-07	0.7961	44.2213	35.2045
19-Mar-07	0.8005	44.3050	35.4662
20-Mar-07	0.8029	44.2190	35.5034
21-Mar-07	0.8079	44.1513	35.6698
22-Mar-07	0.8057	44.1075	35.5374
23-Mar-07	0.8045	43.9238	35.3367
26-Mar-07	0.8098	43.5888	35.2982
27-Mar-07	0.8077	43.6363	35.2450
28-Mar-07	0.8053	43.6738	35.1705
29-Mar-07	0.8073	43.4088	35.0439
30-Mar-07	0.8084	43.2900	34.9956
02-Apr-07	0.8168	43.1275	35.2265
03-Apr-07	0.8129	43.5250	35.3815
04-Apr-07	0.8183	43.5863	35.6666
05-Apr-07	0.8194	43.4900	35.6357
06-Apr-07	0.8161	43.1488	35.2137
09-Apr-07	0.8167	42.9838	35.1048
10-Apr-07	0.8255	43.0550	35.5419
11-Apr-07	0.8253	42.8825	35.3909
12-Apr-07	0.8290	42.8975	35.5620
13-Apr-07	0.8332	42.8638	35.7141
16-Apr-07	0.8323	42.8638	35.6755
17-Apr-07	0.8366	42.6663	35.6946
18-Apr-07	0.8390	42.2150	35.4184
19-Apr-07	0.8357	41.8325	34.9594
20-Apr-07	0.8374	41.9588	35.1363
23-Apr-07	0.8323	42.1238	35.0596
24-Apr-07	0.8278	41.9025	34.6869
25-Apr-07	0.8352	41.6688	34.8017
26-Apr-07	0.8261	41.3663	34.1727
27-Apr-07	0.8298	40.9813	34.0062
30-Apr-07	0.8297	40.8350	33.8808
01-May-07	0.8275	41.0013	33.9285
02-May-07	0.8242	41.2688	34.0137
03-May-07	0.8232	41.1875	33.9056
04-May-07	0.8216	41.1875	33.8397
07-May-07	0.8243	41.2050	33.9653
08-May-07	0.8281	40.9413	33.9034
09-May-07	0.8273	40.7025	33.6732
10-May-07	0.8268	40.7988	33.7324
11-May-07	0.8314	40.9250	34.0250
14-May-07	0.8322	41.1038	34.2065
15-May-07	0.8337	41.3263	34.4537
16-May-07	0.8236	41.0450	33.8047
17-May-07	0.8230	40.8750	33.6401
18-May-07	0.8228	40.8275	33.5929
21-May-07	0.8211	40.8200	33.5173
22-May-07	0.8191	40.8138	33.4305
23-May-07	0.8228	40.6363	33.4355
24-May-07	0.8184	40.5800	33.2107
25-May-07	0.8177	40.5738	33.1772
28-May-07	0.8193	40.5688	33.2380
29-May-07	0.8181	40.5963	33.2118
30-May-07	0.8232	40.4275	33.2799
31-May-07	0.8270	40.4750	33.4728
01-Jun-07	0.8328	40.6850	33.8825
04-Jun-07	0.8346	40.6888	33.9588
05-Jun-07	0.8370	40.5398	33.9318
06-Jun-07	0.8413	40.5013	34.0737
07-Jun-07	0.8408	40.5473	34.0921
08-Jun-07	0.8454	40.6213	34.3412
11-Jun-07	0.8431	40.6650	34.2847
12-Jun-07	0.8401	40.9638	34.4136
13-Jun-07	0.8400	40.9285	34.3799
14-Jun-07	0.8359	40.7200	34.0378
15-Jun-07	0.8415	40.9013	34.4184
18-Jun-07	0.8423	40.8825	34.4353
19-Jun-07	0.8463	40.9400	34.6475
20-Jun-07	0.8431	40.7563	34.3616
21-Jun-07	0.8472	40.7525	34.5255
22-Jun-07	0.8479	40.8025	34.5964
25-Jun-07	0.8473	40.7588	34.5349
26-Jun-07	0.8457	40.7375	34.4517
27-Jun-07	0.8385	40.8225	34.2297
28-Jun-07	0.8468	40.9513	34.6775
29-Jun-07	0.8492	41.0013	34.8183
02-Jul-07	0.8591	40.8913	35.1297
03-Jul-07	0.8545	40.7775	34.8444
04-Jul-07	0.8574	40.6375	34.8426
